Enter Input Clock in MHZ
Enable boundary check? (y/n)
P	M	N	CLK
8 	 13 	 350 	 53.84615384615385 MHZ
8 	 13 	 351 	 54.0 MHZ
8 	 14 	 192 	 27.428571428571427 MHZ
8 	 14 	 193 	 27.571428571428573 MHZ
8 	 14 	 194 	 27.714285714285715 MHZ
8 	 14 	 195 	 27.857142857142858 MHZ
8 	 14 	 196 	 28.0 MHZ
8 	 14 	 197 	 28.142857142857142 MHZ
8 	 14 	 198 	 28.285714285714285 MHZ
8 	 14 	 199 	 28.428571428571427 MHZ
8 	 14 	 200 	 28.571428571428573 MHZ
8 	 14 	 201 	 28.714285714285715 MHZ
8 	 14 	 202 	 28.857142857142858 MHZ
8 	 14 	 203 	 29.0 MHZ
8 	 14 	 204 	 29.142857142857142 MHZ
8 	 14 	 205 	 29.285714285714285 MHZ
8 	 14 	 206 	 29.428571428571427 MHZ
8 	 14 	 207 	 29.571428571428573 MHZ
8 	 14 	 208 	 29.714285714285715 MHZ
8 	 14 	 209 	 29.857142857142858 MHZ
8 	 14 	 210 	 30.0 MHZ
8 	 14 	 211 	 30.142857142857142 MHZ
8 	 14 	 212 	 30.285714285714285 MHZ
8 	 14 	 213 	 30.428571428571427 MHZ
8 	 14 	 214 	 30.571428571428573 MHZ
8 	 14 	 215 	 30.714285714285715 MHZ
8 	 14 	 216 	 30.857142857142858 MHZ
8 	 14 	 217 	 31.0 MHZ
8 	 14 	 218 	 31.142857142857142 MHZ
8 	 14 	 219 	 31.285714285714285 MHZ
8 	 14 	 220 	 31.428571428571427 MHZ
8 	 14 	 221 	 31.571428571428573 MHZ
8 	 14 	 222 	 31.714285714285715 MHZ
8 	 14 	 223 	 31.857142857142858 MHZ
8 	 14 	 224 	 32.0 MHZ
8 	 14 	 225 	 32.142857142857146 MHZ
8 	 14 	 226 	 32.285714285714285 MHZ
8 	 14 	 227 	 32.42857142857143 MHZ
8 	 14 	 228 	 32.57142857142857 MHZ
8 	 14 	 229 	 32.714285714285715 MHZ
8 	 14 	 230 	 32.857142857142854 MHZ
8 	 14 	 231 	 33.0 MHZ
8 	 14 	 232 	 33.142857142857146 MHZ
8 	 14 	 233 	 33.285714285714285 MHZ
8 	 14 	 234 	 33.42857142857143 MHZ
8 	 14 	 235 	 33.57142857142857 MHZ
8 	 14 	 236 	 33.714285714285715 MHZ
8 	 14 	 237 	 33.857142857142854 MHZ
8 	 14 	 238 	 34.0 MHZ
8 	 14 	 239 	 34.142857142857146 MHZ
8 	 14 	 240 	 34.285714285714285 MHZ
8 	 14 	 241 	 34.42857142857143 MHZ
8 	 14 	 242 	 34.57142857142857 MHZ
8 	 14 	 243 	 34.714285714285715 MHZ
8 	 14 	 244 	 34.857142857142854 MHZ
8 	 14 	 245 	 35.0 MHZ
8 	 14 	 246 	 35.142857142857146 MHZ
8 	 14 	 247 	 35.285714285714285 MHZ
8 	 14 	 248 	 35.42857142857143 MHZ
8 	 14 	 249 	 35.57142857142857 MHZ
8 	 14 	 250 	 35.714285714285715 MHZ
8 	 14 	 251 	 35.857142857142854 MHZ
8 	 14 	 252 	 36.0 MHZ
8 	 14 	 253 	 36.142857142857146 MHZ
8 	 14 	 254 	 36.285714285714285 MHZ
8 	 14 	 255 	 36.42857142857143 MHZ
8 	 14 	 256 	 36.57142857142857 MHZ
8 	 14 	 257 	 36.714285714285715 MHZ
8 	 14 	 258 	 36.857142857142854 MHZ
8 	 14 	 259 	 37.0 MHZ
8 	 14 	 260 	 37.142857142857146 MHZ
8 	 14 	 261 	 37.285714285714285 MHZ
8 	 14 	 262 	 37.42857142857143 MHZ
8 	 14 	 263 	 37.57142857142857 MHZ
8 	 14 	 264 	 37.714285714285715 MHZ
8 	 14 	 265 	 37.857142857142854 MHZ
8 	 14 	 266 	 38.0 MHZ
8 	 14 	 267 	 38.142857142857146 MHZ
8 	 14 	 268 	 38.285714285714285 MHZ
8 	 14 	 269 	 38.42857142857143 MHZ
8 	 14 	 270 	 38.57142857142857 MHZ
8 	 14 	 271 	 38.714285714285715 MHZ
8 	 14 	 272 	 38.857142857142854 MHZ
8 	 14 	 273 	 39.0 MHZ
8 	 14 	 274 	 39.142857142857146 MHZ
8 	 14 	 275 	 39.285714285714285 MHZ
8 	 14 	 276 	 39.42857142857143 MHZ
8 	 14 	 277 	 39.57142857142857 MHZ
8 	 14 	 278 	 39.714285714285715 MHZ
8 	 14 	 279 	 39.857142857142854 MHZ
8 	 14 	 280 	 40.0 MHZ
8 	 14 	 281 	 40.142857142857146 MHZ
8 	 14 	 282 	 40.285714285714285 MHZ
8 	 14 	 283 	 40.42857142857143 MHZ
8 	 14 	 284 	 40.57142857142857 MHZ
8 	 14 	 285 	 40.714285714285715 MHZ
8 	 14 	 286 	 40.857142857142854 MHZ
8 	 14 	 287 	 41.0 MHZ
8 	 14 	 288 	 41.142857142857146 MHZ
8 	 14 	 289 	 41.285714285714285 MHZ
8 	 14 	 290 	 41.42857142857143 MHZ
8 	 14 	 291 	 41.57142857142857 MHZ
8 	 14 	 292 	 41.714285714285715 MHZ
8 	 14 	 293 	 41.857142857142854 MHZ
8 	 14 	 294 	 42.0 MHZ
8 	 14 	 295 	 42.142857142857146 MHZ
8 	 14 	 296 	 42.285714285714285 MHZ
8 	 14 	 297 	 42.42857142857143 MHZ
8 	 14 	 298 	 42.57142857142857 MHZ
8 	 14 	 299 	 42.714285714285715 MHZ
8 	 14 	 300 	 42.857142857142854 MHZ
8 	 14 	 301 	 43.0 MHZ
8 	 14 	 302 	 43.142857142857146 MHZ
8 	 14 	 303 	 43.285714285714285 MHZ
8 	 14 	 304 	 43.42857142857143 MHZ
8 	 14 	 305 	 43.57142857142857 MHZ
8 	 14 	 306 	 43.714285714285715 MHZ
8 	 14 	 307 	 43.857142857142854 MHZ
8 	 14 	 308 	 44.0 MHZ
8 	 14 	 309 	 44.142857142857146 MHZ
8 	 14 	 310 	 44.285714285714285 MHZ
8 	 14 	 311 	 44.42857142857143 MHZ
8 	 14 	 312 	 44.57142857142857 MHZ
8 	 14 	 313 	 44.714285714285715 MHZ
8 	 14 	 314 	 44.857142857142854 MHZ
8 	 14 	 315 	 45.0 MHZ
8 	 14 	 316 	 45.142857142857146 MHZ
8 	 14 	 317 	 45.285714285714285 MHZ
8 	 14 	 318 	 45.42857142857143 MHZ
8 	 14 	 319 	 45.57142857142857 MHZ
8 	 14 	 320 	 45.714285714285715 MHZ
8 	 14 	 321 	 45.857142857142854 MHZ
8 	 14 	 322 	 46.0 MHZ
8 	 14 	 323 	 46.142857142857146 MHZ
8 	 14 	 324 	 46.285714285714285 MHZ
8 	 14 	 325 	 46.42857142857143 MHZ
8 	 14 	 326 	 46.57142857142857 MHZ
8 	 14 	 327 	 46.714285714285715 MHZ
8 	 14 	 328 	 46.857142857142854 MHZ
8 	 14 	 329 	 47.0 MHZ
8 	 14 	 330 	 47.142857142857146 MHZ
8 	 14 	 331 	 47.285714285714285 MHZ
8 	 14 	 332 	 47.42857142857143 MHZ
8 	 14 	 333 	 47.57142857142857 MHZ
8 	 14 	 334 	 47.714285714285715 MHZ
8 	 14 	 335 	 47.857142857142854 MHZ
8 	 14 	 336 	 48.0 MHZ
8 	 14 	 337 	 48.142857142857146 MHZ
8 	 14 	 338 	 48.285714285714285 MHZ
8 	 14 	 339 	 48.42857142857143 MHZ
8 	 14 	 340 	 48.57142857142857 MHZ
8 	 14 	 341 	 48.714285714285715 MHZ
8 	 14 	 342 	 48.857142857142854 MHZ
8 	 14 	 343 	 49.0 MHZ
8 	 14 	 344 	 49.142857142857146 MHZ
8 	 14 	 345 	 49.285714285714285 MHZ
8 	 14 	 346 	 49.42857142857143 MHZ
8 	 14 	 347 	 49.57142857142857 MHZ
8 	 14 	 348 	 49.714285714285715 MHZ
8 	 14 	 349 	 49.857142857142854 MHZ
8 	 14 	 350 	 50.0 MHZ
8 	 14 	 351 	 50.142857142857146 MHZ
8 	 14 	 352 	 50.285714285714285 MHZ
8 	 14 	 353 	 50.42857142857143 MHZ
8 	 14 	 354 	 50.57142857142857 MHZ
8 	 14 	 355 	 50.714285714285715 MHZ
8 	 14 	 356 	 50.857142857142854 MHZ
8 	 14 	 357 	 51.0 MHZ
8 	 14 	 358 	 51.142857142857146 MHZ
8 	 14 	 359 	 51.285714285714285 MHZ
8 	 14 	 360 	 51.42857142857143 MHZ
8 	 14 	 361 	 51.57142857142857 MHZ
8 	 14 	 362 	 51.714285714285715 MHZ
8 	 14 	 363 	 51.857142857142854 MHZ
8 	 14 	 364 	 52.0 MHZ
8 	 14 	 365 	 52.142857142857146 MHZ
8 	 14 	 366 	 52.285714285714285 MHZ
8 	 14 	 367 	 52.42857142857143 MHZ
8 	 14 	 368 	 52.57142857142857 MHZ
8 	 14 	 369 	 52.714285714285715 MHZ
8 	 14 	 370 	 52.857142857142854 MHZ
8 	 14 	 371 	 53.0 MHZ
8 	 14 	 372 	 53.142857142857146 MHZ
8 	 14 	 373 	 53.285714285714285 MHZ
8 	 14 	 374 	 53.42857142857143 MHZ
8 	 14 	 375 	 53.57142857142857 MHZ
8 	 14 	 376 	 53.714285714285715 MHZ
8 	 14 	 377 	 53.857142857142854 MHZ
8 	 14 	 378 	 54.0 MHZ
8 	 15 	 192 	 25.6 MHZ
8 	 15 	 193 	 25.733333333333334 MHZ
8 	 15 	 194 	 25.866666666666667 MHZ
8 	 15 	 195 	 26.0 MHZ
8 	 15 	 196 	 26.133333333333333 MHZ
8 	 15 	 197 	 26.266666666666666 MHZ
8 	 15 	 198 	 26.4 MHZ
8 	 15 	 199 	 26.533333333333335 MHZ
8 	 15 	 200 	 26.666666666666668 MHZ
8 	 15 	 201 	 26.8 MHZ
8 	 15 	 202 	 26.933333333333334 MHZ
8 	 15 	 203 	 27.066666666666666 MHZ
8 	 15 	 204 	 27.2 MHZ
8 	 15 	 205 	 27.333333333333332 MHZ
8 	 15 	 206 	 27.466666666666665 MHZ
8 	 15 	 207 	 27.6 MHZ
8 	 15 	 208 	 27.733333333333334 MHZ
8 	 15 	 209 	 27.866666666666667 MHZ
8 	 15 	 210 	 28.0 MHZ
8 	 15 	 211 	 28.133333333333333 MHZ
8 	 15 	 212 	 28.266666666666666 MHZ
8 	 15 	 213 	 28.4 MHZ
8 	 15 	 214 	 28.533333333333335 MHZ
8 	 15 	 215 	 28.666666666666668 MHZ
8 	 15 	 216 	 28.8 MHZ
8 	 15 	 217 	 28.933333333333334 MHZ
8 	 15 	 218 	 29.066666666666666 MHZ
8 	 15 	 219 	 29.2 MHZ
8 	 15 	 220 	 29.333333333333332 MHZ
8 	 15 	 221 	 29.466666666666665 MHZ
8 	 15 	 222 	 29.6 MHZ
8 	 15 	 223 	 29.733333333333334 MHZ
8 	 15 	 224 	 29.866666666666667 MHZ
8 	 15 	 225 	 30.0 MHZ
8 	 15 	 226 	 30.133333333333333 MHZ
8 	 15 	 227 	 30.266666666666666 MHZ
8 	 15 	 228 	 30.4 MHZ
8 	 15 	 229 	 30.533333333333335 MHZ
8 	 15 	 230 	 30.666666666666668 MHZ
8 	 15 	 231 	 30.8 MHZ
8 	 15 	 232 	 30.933333333333334 MHZ
8 	 15 	 233 	 31.066666666666666 MHZ
8 	 15 	 234 	 31.2 MHZ
8 	 15 	 235 	 31.333333333333332 MHZ
8 	 15 	 236 	 31.466666666666665 MHZ
8 	 15 	 237 	 31.6 MHZ
8 	 15 	 238 	 31.733333333333334 MHZ
8 	 15 	 239 	 31.866666666666667 MHZ
8 	 15 	 240 	 32.0 MHZ
8 	 15 	 241 	 32.13333333333333 MHZ
8 	 15 	 242 	 32.266666666666666 MHZ
8 	 15 	 243 	 32.4 MHZ
8 	 15 	 244 	 32.53333333333333 MHZ
8 	 15 	 245 	 32.666666666666664 MHZ
8 	 15 	 246 	 32.8 MHZ
8 	 15 	 247 	 32.93333333333333 MHZ
8 	 15 	 248 	 33.06666666666667 MHZ
8 	 15 	 249 	 33.2 MHZ
8 	 15 	 250 	 33.333333333333336 MHZ
8 	 15 	 251 	 33.46666666666667 MHZ
8 	 15 	 252 	 33.6 MHZ
8 	 15 	 253 	 33.733333333333334 MHZ
8 	 15 	 254 	 33.86666666666667 MHZ
8 	 15 	 255 	 34.0 MHZ
8 	 15 	 256 	 34.13333333333333 MHZ
8 	 15 	 257 	 34.266666666666666 MHZ
8 	 15 	 258 	 34.4 MHZ
8 	 15 	 259 	 34.53333333333333 MHZ
8 	 15 	 260 	 34.666666666666664 MHZ
8 	 15 	 261 	 34.8 MHZ
8 	 15 	 262 	 34.93333333333333 MHZ
8 	 15 	 263 	 35.06666666666667 MHZ
8 	 15 	 264 	 35.2 MHZ
8 	 15 	 265 	 35.333333333333336 MHZ
8 	 15 	 266 	 35.46666666666667 MHZ
8 	 15 	 267 	 35.6 MHZ
8 	 15 	 268 	 35.733333333333334 MHZ
8 	 15 	 269 	 35.86666666666667 MHZ
8 	 15 	 270 	 36.0 MHZ
8 	 15 	 271 	 36.13333333333333 MHZ
8 	 15 	 272 	 36.266666666666666 MHZ
8 	 15 	 273 	 36.4 MHZ
8 	 15 	 274 	 36.53333333333333 MHZ
8 	 15 	 275 	 36.666666666666664 MHZ
8 	 15 	 276 	 36.8 MHZ
8 	 15 	 277 	 36.93333333333333 MHZ
8 	 15 	 278 	 37.06666666666667 MHZ
8 	 15 	 279 	 37.2 MHZ
8 	 15 	 280 	 37.333333333333336 MHZ
8 	 15 	 281 	 37.46666666666667 MHZ
8 	 15 	 282 	 37.6 MHZ
8 	 15 	 283 	 37.733333333333334 MHZ
8 	 15 	 284 	 37.86666666666667 MHZ
8 	 15 	 285 	 38.0 MHZ
8 	 15 	 286 	 38.13333333333333 MHZ
8 	 15 	 287 	 38.266666666666666 MHZ
8 	 15 	 288 	 38.4 MHZ
8 	 15 	 289 	 38.53333333333333 MHZ
8 	 15 	 290 	 38.666666666666664 MHZ
8 	 15 	 291 	 38.8 MHZ
8 	 15 	 292 	 38.93333333333333 MHZ
8 	 15 	 293 	 39.06666666666667 MHZ
8 	 15 	 294 	 39.2 MHZ
8 	 15 	 295 	 39.333333333333336 MHZ
8 	 15 	 296 	 39.46666666666667 MHZ
8 	 15 	 297 	 39.6 MHZ
8 	 15 	 298 	 39.733333333333334 MHZ
8 	 15 	 299 	 39.86666666666667 MHZ
8 	 15 	 300 	 40.0 MHZ
8 	 15 	 301 	 40.13333333333333 MHZ
8 	 15 	 302 	 40.266666666666666 MHZ
8 	 15 	 303 	 40.4 MHZ
8 	 15 	 304 	 40.53333333333333 MHZ
8 	 15 	 305 	 40.666666666666664 MHZ
8 	 15 	 306 	 40.8 MHZ
8 	 15 	 307 	 40.93333333333333 MHZ
8 	 15 	 308 	 41.06666666666667 MHZ
8 	 15 	 309 	 41.2 MHZ
8 	 15 	 310 	 41.333333333333336 MHZ
8 	 15 	 311 	 41.46666666666667 MHZ
8 	 15 	 312 	 41.6 MHZ
8 	 15 	 313 	 41.733333333333334 MHZ
8 	 15 	 314 	 41.86666666666667 MHZ
8 	 15 	 315 	 42.0 MHZ
8 	 15 	 316 	 42.13333333333333 MHZ
8 	 15 	 317 	 42.266666666666666 MHZ
8 	 15 	 318 	 42.4 MHZ
8 	 15 	 319 	 42.53333333333333 MHZ
8 	 15 	 320 	 42.666666666666664 MHZ
8 	 15 	 321 	 42.8 MHZ
8 	 15 	 322 	 42.93333333333333 MHZ
8 	 15 	 323 	 43.06666666666667 MHZ
8 	 15 	 324 	 43.2 MHZ
8 	 15 	 325 	 43.333333333333336 MHZ
8 	 15 	 326 	 43.46666666666667 MHZ
8 	 15 	 327 	 43.6 MHZ
8 	 15 	 328 	 43.733333333333334 MHZ
8 	 15 	 329 	 43.86666666666667 MHZ
8 	 15 	 330 	 44.0 MHZ
8 	 15 	 331 	 44.13333333333333 MHZ
8 	 15 	 332 	 44.266666666666666 MHZ
8 	 15 	 333 	 44.4 MHZ
8 	 15 	 334 	 44.53333333333333 MHZ
8 	 15 	 335 	 44.666666666666664 MHZ
8 	 15 	 336 	 44.8 MHZ
8 	 15 	 337 	 44.93333333333333 MHZ
8 	 15 	 338 	 45.06666666666667 MHZ
8 	 15 	 339 	 45.2 MHZ
8 	 15 	 340 	 45.333333333333336 MHZ
8 	 15 	 341 	 45.46666666666667 MHZ
8 	 15 	 342 	 45.6 MHZ
8 	 15 	 343 	 45.733333333333334 MHZ
8 	 15 	 344 	 45.86666666666667 MHZ
8 	 15 	 345 	 46.0 MHZ
8 	 15 	 346 	 46.13333333333333 MHZ
8 	 15 	 347 	 46.266666666666666 MHZ
8 	 15 	 348 	 46.4 MHZ
8 	 15 	 349 	 46.53333333333333 MHZ
8 	 15 	 350 	 46.666666666666664 MHZ
8 	 15 	 351 	 46.8 MHZ
8 	 15 	 352 	 46.93333333333333 MHZ
8 	 15 	 353 	 47.06666666666667 MHZ
8 	 15 	 354 	 47.2 MHZ
8 	 15 	 355 	 47.333333333333336 MHZ
8 	 15 	 356 	 47.46666666666667 MHZ
8 	 15 	 357 	 47.6 MHZ
8 	 15 	 358 	 47.733333333333334 MHZ
8 	 15 	 359 	 47.86666666666667 MHZ
8 	 15 	 360 	 48.0 MHZ
8 	 15 	 361 	 48.13333333333333 MHZ
8 	 15 	 362 	 48.266666666666666 MHZ
8 	 15 	 363 	 48.4 MHZ
8 	 15 	 364 	 48.53333333333333 MHZ
8 	 15 	 365 	 48.666666666666664 MHZ
8 	 15 	 366 	 48.8 MHZ
8 	 15 	 367 	 48.93333333333333 MHZ
8 	 15 	 368 	 49.06666666666667 MHZ
8 	 15 	 369 	 49.2 MHZ
8 	 15 	 370 	 49.333333333333336 MHZ
8 	 15 	 371 	 49.46666666666667 MHZ
8 	 15 	 372 	 49.6 MHZ
8 	 15 	 373 	 49.733333333333334 MHZ
8 	 15 	 374 	 49.86666666666667 MHZ
8 	 15 	 375 	 50.0 MHZ
8 	 15 	 376 	 50.13333333333333 MHZ
8 	 15 	 377 	 50.266666666666666 MHZ
8 	 15 	 378 	 50.4 MHZ
8 	 15 	 379 	 50.53333333333333 MHZ
8 	 15 	 380 	 50.666666666666664 MHZ
8 	 15 	 381 	 50.8 MHZ
8 	 15 	 382 	 50.93333333333333 MHZ
8 	 15 	 383 	 51.06666666666667 MHZ
8 	 15 	 384 	 51.2 MHZ
8 	 15 	 385 	 51.333333333333336 MHZ
8 	 15 	 386 	 51.46666666666667 MHZ
8 	 15 	 387 	 51.6 MHZ
8 	 15 	 388 	 51.733333333333334 MHZ
8 	 15 	 389 	 51.86666666666667 MHZ
8 	 15 	 390 	 52.0 MHZ
8 	 15 	 391 	 52.13333333333333 MHZ
8 	 15 	 392 	 52.266666666666666 MHZ
8 	 15 	 393 	 52.4 MHZ
8 	 15 	 394 	 52.53333333333333 MHZ
8 	 15 	 395 	 52.666666666666664 MHZ
8 	 15 	 396 	 52.8 MHZ
8 	 15 	 397 	 52.93333333333333 MHZ
8 	 15 	 398 	 53.06666666666667 MHZ
8 	 15 	 399 	 53.2 MHZ
8 	 15 	 400 	 53.333333333333336 MHZ
8 	 15 	 401 	 53.46666666666667 MHZ
8 	 15 	 402 	 53.6 MHZ
8 	 15 	 403 	 53.733333333333334 MHZ
8 	 15 	 404 	 53.86666666666667 MHZ
8 	 15 	 405 	 54.0 MHZ
8 	 16 	 192 	 24.0 MHZ
8 	 16 	 193 	 24.125 MHZ
8 	 16 	 194 	 24.25 MHZ
8 	 16 	 195 	 24.375 MHZ
8 	 16 	 196 	 24.5 MHZ
8 	 16 	 197 	 24.625 MHZ
8 	 16 	 198 	 24.75 MHZ
8 	 16 	 199 	 24.875 MHZ
8 	 16 	 200 	 25.0 MHZ
8 	 16 	 201 	 25.125 MHZ
8 	 16 	 202 	 25.25 MHZ
8 	 16 	 203 	 25.375 MHZ
8 	 16 	 204 	 25.5 MHZ
8 	 16 	 205 	 25.625 MHZ
8 	 16 	 206 	 25.75 MHZ
8 	 16 	 207 	 25.875 MHZ
8 	 16 	 208 	 26.0 MHZ
8 	 16 	 209 	 26.125 MHZ
8 	 16 	 210 	 26.25 MHZ
8 	 16 	 211 	 26.375 MHZ
8 	 16 	 212 	 26.5 MHZ
8 	 16 	 213 	 26.625 MHZ
8 	 16 	 214 	 26.75 MHZ
8 	 16 	 215 	 26.875 MHZ
8 	 16 	 216 	 27.0 MHZ
8 	 16 	 217 	 27.125 MHZ
8 	 16 	 218 	 27.25 MHZ
8 	 16 	 219 	 27.375 MHZ
8 	 16 	 220 	 27.5 MHZ
8 	 16 	 221 	 27.625 MHZ
8 	 16 	 222 	 27.75 MHZ
8 	 16 	 223 	 27.875 MHZ
8 	 16 	 224 	 28.0 MHZ
8 	 16 	 225 	 28.125 MHZ
8 	 16 	 226 	 28.25 MHZ
8 	 16 	 227 	 28.375 MHZ
8 	 16 	 228 	 28.5 MHZ
8 	 16 	 229 	 28.625 MHZ
8 	 16 	 230 	 28.75 MHZ
8 	 16 	 231 	 28.875 MHZ
8 	 16 	 232 	 29.0 MHZ
8 	 16 	 233 	 29.125 MHZ
8 	 16 	 234 	 29.25 MHZ
8 	 16 	 235 	 29.375 MHZ
8 	 16 	 236 	 29.5 MHZ
8 	 16 	 237 	 29.625 MHZ
8 	 16 	 238 	 29.75 MHZ
8 	 16 	 239 	 29.875 MHZ
8 	 16 	 240 	 30.0 MHZ
8 	 16 	 241 	 30.125 MHZ
8 	 16 	 242 	 30.25 MHZ
8 	 16 	 243 	 30.375 MHZ
8 	 16 	 244 	 30.5 MHZ
8 	 16 	 245 	 30.625 MHZ
8 	 16 	 246 	 30.75 MHZ
8 	 16 	 247 	 30.875 MHZ
8 	 16 	 248 	 31.0 MHZ
8 	 16 	 249 	 31.125 MHZ
8 	 16 	 250 	 31.25 MHZ
8 	 16 	 251 	 31.375 MHZ
8 	 16 	 252 	 31.5 MHZ
8 	 16 	 253 	 31.625 MHZ
8 	 16 	 254 	 31.75 MHZ
8 	 16 	 255 	 31.875 MHZ
8 	 16 	 256 	 32.0 MHZ
8 	 16 	 257 	 32.125 MHZ
8 	 16 	 258 	 32.25 MHZ
8 	 16 	 259 	 32.375 MHZ
8 	 16 	 260 	 32.5 MHZ
8 	 16 	 261 	 32.625 MHZ
8 	 16 	 262 	 32.75 MHZ
8 	 16 	 263 	 32.875 MHZ
8 	 16 	 264 	 33.0 MHZ
8 	 16 	 265 	 33.125 MHZ
8 	 16 	 266 	 33.25 MHZ
8 	 16 	 267 	 33.375 MHZ
8 	 16 	 268 	 33.5 MHZ
8 	 16 	 269 	 33.625 MHZ
8 	 16 	 270 	 33.75 MHZ
8 	 16 	 271 	 33.875 MHZ
8 	 16 	 272 	 34.0 MHZ
8 	 16 	 273 	 34.125 MHZ
8 	 16 	 274 	 34.25 MHZ
8 	 16 	 275 	 34.375 MHZ
8 	 16 	 276 	 34.5 MHZ
8 	 16 	 277 	 34.625 MHZ
8 	 16 	 278 	 34.75 MHZ
8 	 16 	 279 	 34.875 MHZ
8 	 16 	 280 	 35.0 MHZ
8 	 16 	 281 	 35.125 MHZ
8 	 16 	 282 	 35.25 MHZ
8 	 16 	 283 	 35.375 MHZ
8 	 16 	 284 	 35.5 MHZ
8 	 16 	 285 	 35.625 MHZ
8 	 16 	 286 	 35.75 MHZ
8 	 16 	 287 	 35.875 MHZ
8 	 16 	 288 	 36.0 MHZ
8 	 16 	 289 	 36.125 MHZ
8 	 16 	 290 	 36.25 MHZ
8 	 16 	 291 	 36.375 MHZ
8 	 16 	 292 	 36.5 MHZ
8 	 16 	 293 	 36.625 MHZ
8 	 16 	 294 	 36.75 MHZ
8 	 16 	 295 	 36.875 MHZ
8 	 16 	 296 	 37.0 MHZ
8 	 16 	 297 	 37.125 MHZ
8 	 16 	 298 	 37.25 MHZ
8 	 16 	 299 	 37.375 MHZ
8 	 16 	 300 	 37.5 MHZ
8 	 16 	 301 	 37.625 MHZ
8 	 16 	 302 	 37.75 MHZ
8 	 16 	 303 	 37.875 MHZ
8 	 16 	 304 	 38.0 MHZ
8 	 16 	 305 	 38.125 MHZ
8 	 16 	 306 	 38.25 MHZ
8 	 16 	 307 	 38.375 MHZ
8 	 16 	 308 	 38.5 MHZ
8 	 16 	 309 	 38.625 MHZ
8 	 16 	 310 	 38.75 MHZ
8 	 16 	 311 	 38.875 MHZ
8 	 16 	 312 	 39.0 MHZ
8 	 16 	 313 	 39.125 MHZ
8 	 16 	 314 	 39.25 MHZ
8 	 16 	 315 	 39.375 MHZ
8 	 16 	 316 	 39.5 MHZ
8 	 16 	 317 	 39.625 MHZ
8 	 16 	 318 	 39.75 MHZ
8 	 16 	 319 	 39.875 MHZ
8 	 16 	 320 	 40.0 MHZ
8 	 16 	 321 	 40.125 MHZ
8 	 16 	 322 	 40.25 MHZ
8 	 16 	 323 	 40.375 MHZ
8 	 16 	 324 	 40.5 MHZ
8 	 16 	 325 	 40.625 MHZ
8 	 16 	 326 	 40.75 MHZ
8 	 16 	 327 	 40.875 MHZ
8 	 16 	 328 	 41.0 MHZ
8 	 16 	 329 	 41.125 MHZ
8 	 16 	 330 	 41.25 MHZ
8 	 16 	 331 	 41.375 MHZ
8 	 16 	 332 	 41.5 MHZ
8 	 16 	 333 	 41.625 MHZ
8 	 16 	 334 	 41.75 MHZ
8 	 16 	 335 	 41.875 MHZ
8 	 16 	 336 	 42.0 MHZ
8 	 16 	 337 	 42.125 MHZ
8 	 16 	 338 	 42.25 MHZ
8 	 16 	 339 	 42.375 MHZ
8 	 16 	 340 	 42.5 MHZ
8 	 16 	 341 	 42.625 MHZ
8 	 16 	 342 	 42.75 MHZ
8 	 16 	 343 	 42.875 MHZ
8 	 16 	 344 	 43.0 MHZ
8 	 16 	 345 	 43.125 MHZ
8 	 16 	 346 	 43.25 MHZ
8 	 16 	 347 	 43.375 MHZ
8 	 16 	 348 	 43.5 MHZ
8 	 16 	 349 	 43.625 MHZ
8 	 16 	 350 	 43.75 MHZ
8 	 16 	 351 	 43.875 MHZ
8 	 16 	 352 	 44.0 MHZ
8 	 16 	 353 	 44.125 MHZ
8 	 16 	 354 	 44.25 MHZ
8 	 16 	 355 	 44.375 MHZ
8 	 16 	 356 	 44.5 MHZ
8 	 16 	 357 	 44.625 MHZ
8 	 16 	 358 	 44.75 MHZ
8 	 16 	 359 	 44.875 MHZ
8 	 16 	 360 	 45.0 MHZ
8 	 16 	 361 	 45.125 MHZ
8 	 16 	 362 	 45.25 MHZ
8 	 16 	 363 	 45.375 MHZ
8 	 16 	 364 	 45.5 MHZ
8 	 16 	 365 	 45.625 MHZ
8 	 16 	 366 	 45.75 MHZ
8 	 16 	 367 	 45.875 MHZ
8 	 16 	 368 	 46.0 MHZ
8 	 16 	 369 	 46.125 MHZ
8 	 16 	 370 	 46.25 MHZ
8 	 16 	 371 	 46.375 MHZ
8 	 16 	 372 	 46.5 MHZ
8 	 16 	 373 	 46.625 MHZ
8 	 16 	 374 	 46.75 MHZ
8 	 16 	 375 	 46.875 MHZ
8 	 16 	 376 	 47.0 MHZ
8 	 16 	 377 	 47.125 MHZ
8 	 16 	 378 	 47.25 MHZ
8 	 16 	 379 	 47.375 MHZ
8 	 16 	 380 	 47.5 MHZ
8 	 16 	 381 	 47.625 MHZ
8 	 16 	 382 	 47.75 MHZ
8 	 16 	 383 	 47.875 MHZ
8 	 16 	 384 	 48.0 MHZ
8 	 16 	 385 	 48.125 MHZ
8 	 16 	 386 	 48.25 MHZ
8 	 16 	 387 	 48.375 MHZ
8 	 16 	 388 	 48.5 MHZ
8 	 16 	 389 	 48.625 MHZ
8 	 16 	 390 	 48.75 MHZ
8 	 16 	 391 	 48.875 MHZ
8 	 16 	 392 	 49.0 MHZ
8 	 16 	 393 	 49.125 MHZ
8 	 16 	 394 	 49.25 MHZ
8 	 16 	 395 	 49.375 MHZ
